Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
23-09-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,4.1,9,15,23
27-09-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,7.4,16.7,50,75
10-04-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,5.6,17.1,73,151
10-07-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,10.3,22.5,72,85
10-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,20.9,36.6,78,198
14-10-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,9.9,34.1,100,215
18-10-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,6.3,23.3,53,161
21-10-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,5.7,16.2,55,153
25-10-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,16.4,28.5,183,372
28-10-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,17.8,32,126,355
11-01-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,13,27.2,159,297
11-04-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,7.3,22.6,96,251
11-08-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,5,17.1,182,353
11-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,12.3,30.4,164,346
15-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,9,31.3,80,292
18-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,8.5,23.8,109,312
21-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,5.7,16.2,55,163
22-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,12.8,28.1,138,305
24-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,9.4,18.4,130,347
25-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,9.4,25.7,112,201
29-11-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,9.7,27.1,155,272
12-02-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,12.1,24,140,209
12-06-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,17.2,29.6,235,369
12-09-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,12,40.4,198,330
13-12-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,10.8,39.3,192,308
16-12-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,11,31.3,309,385
20-12-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,9.6,32.8,219,309
23-12-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,16.8,43.3,235,435
27-12-2005,Rajasthan,Kota,Samcore Glass Ltd.,Residential and others,14.3,35.7,196,249
01-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.5,100.9,208,520
01-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,13.7,65.8,199,482
01-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.1,47.8,246,561
15-01-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.4,105.3,168,561
22-01-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,15.5,43,144,572
29-01-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,14.7,57.7,153,345
02-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,14.5,73.9,152,441
02-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.5,39.1,115,425
02-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11,44.5,100,365
02-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7.8,46.6,110,417
16-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,14.2,47.7,208,502
19-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7.2,38.7,98,391
23-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,18.5,61.4,105,396
26-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,17.4,54,143,509
03-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.8,92,129,437
03-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,13.3,53.8,82,563
03-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.2,84,80,459
03-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.9,68.1,57,236
16-03-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.7,58.1,50,201
19-03-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4,69.9,91,312
23-03-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.9,59.1,88,276
30-03-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.7,58.8,89,465
04-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,13.4,66.2,74,265
04-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,13.4,43.1,113,647
04-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.4,57.8,172,510
13-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.6,139.8,196,553
16-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.4,74.5,96,390
20-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.9,88.2,68,300
23-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,13,60.5,76,294
27-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.8,43.5,65,363
30-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.6,70.4,80,311
05-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.4,101,123,451
05-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,12.1,48.1,76,316
05-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7.8,62.9,68,221
14-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.6,62.4,67,338
18-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.6,50.6,48,199
21-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.4,59.6,84,312
25-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.2,82.1,41,198
28-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.9,49.7,48,250
06-01-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,12.9,44,64,291
06-04-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.8,44.9,38,170
06-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.8,48.3,57,331
06-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,12.2,39.2,60,317
15-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.8,37.5,75,244
18-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.6,94.2,79,263
22-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.1,99.3,64,162
25-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.4,98.3,25,58
29-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.7,113,46,82
07-02-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.5,NA,45,101
07-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.4,NA,47,84
07-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,15.2,NA,57,158
13-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.8,NA,39,77
16-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,13.5,NA,39,109
20-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.4,NA,43,139
23-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7,NA,65,239
30-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.9,57.3,58,81
08-06-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,12.8,52,81,162
08-10-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.1,35.1,92,192
13-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.7,42.2,30,64
17-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.2,32.9,37,73
20-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.3,58,25,85
24-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.1,94.3,35,125
27-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.3,93.5,20,51
31-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.6,95.2,52,159
09-03-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7.7,44.4,89,231
09-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.9,64.3,114,231
09-10-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.6,55.1,45,86
14-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.4,50.1,45,79
21-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,8.7,44.5,56,104
28-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.1,25.1,51,113
10-01-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,4.5,25.7,34,124
10-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.8,37.9,65,177
10-08-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.8,40.6,43,238
10-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,15.1,45.2,79,271
11-05-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,11.6,58,129,426
11-09-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.4,66.6,108,442
11-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.2,60.1,104,357
16-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.7,47.1,92,374
19-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.2,50,129,411
23-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.7,49.7,122,449
26-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,12.2,33.7,109,382
30-11-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.4,29.1,108,350
12-03-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,10.4,35,141,329
12-07-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7.7,45,118,609
12-10-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7.8,68.1,151,327
14-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,7,66.3,156,505
17-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,5.6,74.4,174,520
21-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,9.6,40,133,275
24-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.2,44.8,127,321
28-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.2,58,149,462
31-12-2005,Rajasthan,Udaipur,"Regional Office, MIA",Industrial Areas,6.6,45.6,189,317
01-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.7,34,NA,237
01-06-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.4,25.2,NA,236
01-10-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.4,31.8,NA,266
13-01-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.2,47.1,NA,405
17-01-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.5,33,NA,365
24-01-2005,Rajasthan,Udaipur,Ambamata,Residential and others,8.5,61.4,NA,310
27-01-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.1,33.6,NA,227
31-01-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.2,45.6,NA,322
02-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.3,51.7,NA,320
02-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.7,22.2,41,179
02-10-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.2,28,71,493
14-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,NA,31,49,273
17-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.4,31.1,60,288
21-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.1,51.9,38,108
24-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.4,47.4,64,190
28-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,NA,39.2,71,233
03-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.2,30.4,110,302
03-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.2,41,89,284
03-10-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.3,40.3,94,260
14-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.3,56.6,78,223
17-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.5,84.5,65,196
21-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.4,35.4,79,494
24-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.4,29.4,78,225
28-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.7,26.8,79,453
31-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.2,29.5,77,262
04-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.4,31.3,51,297
04-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,3.1,31.9,82,480
14-04-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.4,42,58,227
21-04-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.2,29.4,40,222
25-04-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.4,29.9,45,171
05-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.8,31.6,73,267
05-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.3,33.2,79,241
05-09-2005,Rajasthan,Udaipur,Ambamata,Residential and others,8.6,30.4,120,344
05-12-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.1,40.8,98,382
16-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.6,28,62,293
19-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.1,73.2,83,274
23-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.4,40,82,343
26-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.4,30.6,56,280
30-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.9,44.7,73,257
06-02-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.4,30.4,58,271
06-06-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.1,31.5,76,335
06-09-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.1,37.7,44,379
13-06-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.1,36.8,38,185
20-06-2005,Rajasthan,Udaipur,Ambamata,Residential and others,9.7,50.6,53,180
27-06-2005,Rajasthan,Udaipur,Ambamata,Residential and others,9.9,71.6,72,125
30-06-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.4,103.4,19,48
07-04-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.3,55.5,83,121
07-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,8.4,NA,83,265
07-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,68.6,115,191
14-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,NA,NA,72,264
18-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,NA,30.1,76,174
21-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7,43.7,76,211
25-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,56,129,313
08-04-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.6,54.5,57,113
08-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.9,62,49,87
08-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,32.6,55,107
18-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.2,38.2,52,123
22-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,55.1,71,150
25-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.9,49.1,57,150
29-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,8.1,34.3,56,179
09-01-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.5,47.2,63,160
09-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.2,30.9,45,84
09-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,33.5,58,88
26-09-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4,30.3,43,84
29-09-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.4,27.4,27,85
11-03-2005,Rajasthan,Udaipur,Ambamata,Residential and others,7.2,49.6,77,172
11-07-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.2,51.6,62,190
11-10-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.5,31.6,81,233
14-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6,45.6,61,178
17-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,43.1,63,134
21-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.2,26.2,54,145
24-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,29.5,54,105
28-11-2005,Rajasthan,Udaipur,Ambamata,Residential and others,4.3,35.1,76,169
12-05-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.8,47.5,91,159
12-08-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.9,54.3,44,99
12-12-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.9,35.9,102,217
19-12-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.7,26.5,168,252
22-12-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.7,28.6,94,174
26-12-2005,Rajasthan,Udaipur,Ambamata,Residential and others,5.3,29.7,70,143
29-12-2005,Rajasthan,Udaipur,Ambamata,Residential and others,6.1,27.8,85,233
01-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9.7,27.2,178,422
01-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.3,30.5,134,300
01-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9.1,44.1,120,371
14-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,13.3,45.2,132,308
18-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.6,36.8,168,337
25-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,13.8,71.5,110,284
28-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.8,39.6,115,280
02-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,12.9,41.1,229,355
02-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.4,33.2,70,188
02-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.7,41.9,74,261
15-02-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9,39.1,162,640
18-02-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.5,29.7,98,350
25-02-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.8,39.9,113,284
03-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.9,48.3,55,233
03-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.1,51.5,93,313
03-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.2,30.4,59,158
03-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.8,58.6,58,242
15-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.9,59.5,73,240
18-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,3.1,73.4,77,346
22-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.3,46.5,91,406
25-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,11.5,30.4,88,262
29-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.2,32.7,55,216
04-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,8.8,36.4,40,187
04-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.2,45.3,80,195
04-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,3.3,38.9,145,353
04-12-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.5,37.1,118,358
15-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.5,28.7,113,337
19-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.2,43,80,275
22-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.5,32.1,54,229
26-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.4,29.6,53,184
29-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,3.7,40.5,61,297
05-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.4,47.7,63,237
05-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.9,40.1,66,186
05-10-2005,Rajasthan,Udaipur,Town Hall,Residential and others,15.1,86,97,333
13-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.9,43.3,102,352
17-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,NA,NA,137,515
20-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.8,62.9,95,328
24-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,11,49.9,90,316
27-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.2,39.1,62,223
31-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.9,43.1,102,300
06-03-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9,29.4,54,173
06-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9.6,29.7,62,382
06-10-2005,Rajasthan,Udaipur,Town Hall,Residential and others,11.6,30.8,71,229
14-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,15.1,27.2,53,189
17-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,12.8,58.7,66,224
21-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,11.1,31.7,78,380
24-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.8,40.2,36,196
28-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,14,46.5,74,163
07-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.5,46.7,77,104
07-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.4,42.5,77,129
07-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9.9,43.3,99,237
07-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,4.3,17.4,46,119
15-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.9,NA,42,80
19-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9.3,NA,61,136
22-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.1,NA,74,135
26-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,11.6,NA,72,109
29-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.9,NA,30,89
08-05-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7,57.6,27,48
08-09-2005,Rajasthan,Udaipur,Town Hall,Residential and others,8.5,36.5,46,74
08-12-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7,25.8,62,137
16-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.1,24.8,96,166
19-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,8.4,28.4,37,115
23-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.3,33.7,31,102
26-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7,34.8,64,119
30-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.8,50.6,30,91
09-02-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.5,50.1,75,133
09-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.7,49.5,42,91
09-09-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.9,48.9,58,102
16-09-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.6,36.5,94,145
20-09-2005,Rajasthan,Udaipur,Town Hall,Residential and others,5.5,31.6,41,125
10-07-2005,Rajasthan,Udaipur,Town Hall,Residential and others,13.4,39.8,74,155
10-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,11.3,23.2,53,158
11-01-2005,Rajasthan,Udaipur,Town Hall,Residential and others,10.7,53.4,147,375
11-04-2005,Rajasthan,Udaipur,Town Hall,Residential and others,8.4,40.1,71,250
11-08-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.1,37.8,65,273
15-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.4,47.8,104,248
18-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.5,43.8,119,305
22-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.2,48.5,102,255
25-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7,39.1,120,243
29-11-2005,Rajasthan,Udaipur,Town Hall,Residential and others,9.1,33,113,206
12-02-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7,38,114,235
12-06-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6.6,45,128,249
12-09-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7,40.7,95,240
13-12-2005,Rajasthan,Udaipur,Town Hall,Residential and others,6,40.1,127,264
20-12-2005,Rajasthan,Udaipur,Town Hall,Residential and others,8.1,31.1,148,340
30-12-2005,Rajasthan,Udaipur,Town Hall,Residential and others,7.1,33.7,103,349
