Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
17-07-2006,Rajasthan,Jaipur,Chandpole,Residential,4.8,43.5,77,397
20-07-2006,Rajasthan,Jaipur,Chandpole,Residential,3.8,29.3,88,256
24-07-2006,Rajasthan,Jaipur,Chandpole,Residential,4.2,29.5,57,189
27-07-2006,Rajasthan,Jaipur,Chandpole,Residential,3.5,27.5,48,139
31-07-2006,Rajasthan,Jaipur,Chandpole,Residential,4.2,28.8,91,244
08-03-2006,Rajasthan,Jaipur,Chandpole,Residential,4.8,30.8,65,249
08-07-2006,Rajasthan,Jaipur,Chandpole,Residential,4.5,38.3,88,192
08-10-2006,Rajasthan,Jaipur,Chandpole,Residential,4.8,35.7,74,193
14-08-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,45,74,193
17-08-2006,Rajasthan,Jaipur,Chandpole,Residential,4.7,43.7,105,284
24-08-2006,Rajasthan,Jaipur,Chandpole,Residential,5.7,30.8,106,296
28-08-2006,Rajasthan,Jaipur,Chandpole,Residential,4.7,36.5,61,284
31-08-2006,Rajasthan,Jaipur,Chandpole,Residential,4.5,28.5,49,98
09-04-2006,Rajasthan,Jaipur,Chandpole,Residential,4.4,35,54,191
09-07-2006,Rajasthan,Jaipur,Chandpole,Residential,4.7,31.3,75,291
09-11-2006,Rajasthan,Jaipur,Chandpole,Residential,4.7,35.2,108,363
14-09-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,36.8,107,316
18-09-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,38,96,260
21-09-2006,Rajasthan,Jaipur,Chandpole,Residential,4.6,35.2,168,495
28-09-2006,Rajasthan,Jaipur,Chandpole,Residential,4.2,44.5,108,292
10-02-2006,Rajasthan,Jaipur,Chandpole,Residential,5.5,71,69,168
10-05-2006,Rajasthan,Jaipur,Chandpole,Residential,4,30.5,70,269
10-09-2006,Rajasthan,Jaipur,Chandpole,Residential,4.2,39.7,67,240
10-12-2006,Rajasthan,Jaipur,Chandpole,Residential,4.4,52.6,134,284
16-10-2006,Rajasthan,Jaipur,Chandpole,Residential,3.8,42.5,132,261
19-10-2006,Rajasthan,Jaipur,Chandpole,Residential,4.8,53.7,78,410
23-10-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,30.8,83,296
26-10-2006,Rajasthan,Jaipur,Chandpole,Residential,6,45.8,122,345
30-10-2006,Rajasthan,Jaipur,Chandpole,Residential,4.5,37.8,116,327
11-02-2006,Rajasthan,Jaipur,Chandpole,Residential,4.2,42.5,133,413
11-06-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,52.3,152,322
11-09-2006,Rajasthan,Jaipur,Chandpole,Residential,5,46.6,140,437
13-11-2006,Rajasthan,Jaipur,Chandpole,Residential,3.3,58.2,197,412
16-11-2006,Rajasthan,Jaipur,Chandpole,Residential,4.2,40.7,224,555
20-11-2006,Rajasthan,Jaipur,Chandpole,Residential,4.5,47.3,133,452
23-11-2006,Rajasthan,Jaipur,Chandpole,Residential,3.8,42.5,119,314
27-11-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,50.8,128,354
30-11-2006,Rajasthan,Jaipur,Chandpole,Residential,5.2,53.3,154,397
12-04-2006,Rajasthan,Jaipur,Chandpole,Residential,4,40.5,173,457
12-07-2006,Rajasthan,Jaipur,Chandpole,Residential,4.5,46.2,164,360
12-11-2006,Rajasthan,Jaipur,Chandpole,Residential,4.3,44.5,87,290
18-12-2006,Rajasthan,Jaipur,Chandpole,Residential,5.5,52.3,103,175
21-12-2006,Rajasthan,Jaipur,Chandpole,Residential,4.8,52.8,111,323
25-12-2006,Rajasthan,Jaipur,Chandpole,Residential,4.8,47.2,148,342
28-12-2006,Rajasthan,Jaipur,Chandpole,Residential,4.4,41.6,138,271
01-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,16.7,44,96
01-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.9,17,37,92
01-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,16.6,65,109
16-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.8,10.7,34,102
19-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,15.3,44,122
23-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4,26.6,33,94
25-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,17.7,79,206
26-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,21.6,70,196
31-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4.9,20.5,88,205
02-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.6,17.4,85,272
02-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4.6,17.4,90,259
02-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.1,21.9,85,179
02-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.6,18.2,43,84
14-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.6,17.3,173,348
17-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.9,17.9,76,306
21-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,NA,11.8,80,273
24-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.1,19.1,85,261
28-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4,12.4,61,192
03-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.1,14.9,95,192
03-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,6.7,83,295
03-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.8,15.4,57,193
13-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.4,10.9,87,289
16-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.4,11.5,36,70
20-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,11.8,115,381
23-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,13.4,66,225
27-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.6,15.6,81,330
30-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.1,13.7,51,164
04-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,15.9,112,305
04-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,NA,14.9,70,170
04-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.5,22.6,154,625
13-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.1,17.5,47,139
17-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,18.9,179,634
20-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.8,14.7,156,600
24-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.9,17.9,121,273
27-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,17.6,199,526
05-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4,21.5,237,563
05-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,19.2,129,339
05-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.4,23.1,205,662
05-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.4,15.6,374,828
15-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.4,21.3,149,452
18-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,22.9,144,528
22-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,18.4,71,222
25-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,19.2,135,326
29-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.4,14.9,225,629
06-01-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,17.2,72,316
06-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.4,16.9,114,433
06-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,19.8,104,388
06-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,18.3,176,389
15-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,17.9,141,468
19-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,17.8,394,419
22-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,20.7,80,208
26-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,11.1,37,141
29-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,15.7,66,275
07-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,18,30,80
07-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.6,19.2,30,96
07-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,7.1,99,242
13-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,11.8,87,243
17-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,14,115,414
20-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,11.2,28,134
24-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,11.3,19,96
27-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,15.7,20,47
31-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,11.7,22,63
08-03-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,11.3,23,59
08-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,6.2,11.3,25,79
08-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,12.5,15,44
14-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,14,18,50
17-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,12.2,23,44
21-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,7.4,15,50
24-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,11.2,16,40
28-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,13.4,42,96
31-08-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4,7.1,17,54
09-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,15.2,19,122
09-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,13.2,17,57
09-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,13,36,90
14-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,11.7,58,149
18-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,11.5,52,101
21-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.3,76,140
25-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,13.7,156,234
28-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,12.7,77,128
10-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,18.2,57,125
10-05-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,18,60,154
10-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,NA,NA,48,149
10-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,15.2,153,245
16-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,20.7,74,230
19-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.8,84,315
23-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.8,22,72,148
26-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,19,60,153
30-10-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,33.8,91,198
11-02-2006,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,18.5,140,273
11-06-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,33.5,90,196
11-09-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,17.3,117,208
13-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,27.5,114,223
16-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,16.5,100,222
20-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,21.8,68,183
23-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,18.2,60,166
27-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3,20.7,66,150
30-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,24.3,62,136
12-04-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,16.8,119,316
12-07-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.3,15.2,99,192
12-11-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,27.2,206,341
14-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,34.8,89,191
18-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,2.4,32.8,82,262
21-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,23,77,131
25-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,17,89,158
28-12-2006,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,13.3,69,125
01-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,17.9,95,237
01-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,20.6,132,225
01-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,20.4,120,230
14-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,20.6,129,234
18-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,16.5,86,232
21-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7.1,22.8,103,272
25-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,31,97,212
28-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,12.8,52.9,128,271
02-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,49.2,79,198
02-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.6,36.7,93,262
02-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.4,34.5,97,238
02-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,2.9,32.3,95,247
15-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,29.7,99,212
18-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.1,26.1,172,302
22-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,14.8,19,126,367
25-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,25.6,74,201
03-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,12.2,19.7,53,258
03-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,14.4,52,188
03-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,NA,10.5,125,605
03-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,20.3,168,279
15-03-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,11.9,39,94
18-03-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,12.2,16.3,48,163
22-03-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,29.5,78,222
25-03-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,10.4,18.7,128,446
29-03-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,32.1,102,199
04-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,32,162,346
04-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.6,25.1,138,440
04-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,33.9,292,575
19-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.1,19.2,132,400
22-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.9,24.1,161,445
26-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.4,25.8,113,405
29-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.3,21.1,186,587
05-03-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,31,157,403
05-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.9,19.3,109,369
05-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.9,22.9,366,561
17-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,26.4,62,267
20-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,19.9,164,645
24-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,22.1,117,375
27-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,20.8,328,784
06-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,21.7,155,362
06-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,23,127,303
14-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,23.1,208,377
17-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.1,27,107,387
21-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.7,19.8,140,299
24-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.5,22,342,466
28-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,19.8,37,169
07-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,21,45,179
07-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,22.2,48,268
07-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,16,160,401
07-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,18.2,38,108
15-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.3,18.8,102,335
19-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,29.5,78,278
22-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.3,16.5,45,198
26-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.3,19.3,65,150
29-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.3,22.3,20,84
08-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.6,13.8,31,121
08-05-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,43.1,54,91
08-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,11.2,27,50
08-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,16,42,79
19-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,13.3,15.3,15,62
23-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,30.7,20,56
26-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,20,67,141
30-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,20.2,39,103
09-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,24.7,26,86
09-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.3,13.8,59,77
09-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,19.7,70,129
13-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,17.7,33,83
16-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,11.7,52,97
20-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,15.3,36,82
23-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,15.8,67,155
27-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,18.5,50,136
30-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,23.3,44,110
10-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,24.7,58,172
10-07-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.2,19,27,37
10-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.2,19.6,70,173
14-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,25.5,37,95
18-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,28.2,57,127
21-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,8.2,21,72,124
25-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,18.8,94,204
28-10-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,20,39,115
11-01-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,27.5,61,222
11-04-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,24.8,83,153
11-08-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,23.3,84,278
11-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,34.3,66,173
15-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,50.5,85,141
18-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,39.5,212,355
22-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,29.2,233,280
25-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,30.2,88,246
29-11-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,13.5,32.8,94,136
12-02-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,26.8,140,202
12-06-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,15,25,64,174
12-09-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,30.8,80,216
13-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,33.3,22.5,160,287
16-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,8.7,23.8,119,223
20-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,20.5,59,143
23-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,27.2,129,205
27-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,17.3,217,359
30-12-2006,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,21.2,93,181
01-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,9.3,20.1,133,328
01-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.7,19.6,176,340
01-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.4,21.5,89,362
01-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.8,19.7,107,357
16-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,9.7,20.9,109,313
19-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.5,22.2,117,389
23-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,16.7,32,160
26-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.8,21.8,103,262
30-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,9.6,24.9,173,359
02-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,19.2,123,302
02-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,20.6,133,687
02-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7,21.7,102,258
13-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.6,20.2,213,378
20-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.9,21.8,118,286
23-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.1,20.5,179,380
27-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,22,70,375
03-02-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,19.2,172,520
03-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,20.9,127,285
03-09-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,21.3,43,193
13-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,20.8,77,212
16-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,21.5,173,344
20-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,20.9,184,428
23-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,20.8,142,476
27-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,21.3,175,368
30-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,21.9,117,289
04-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.6,20.4,117,312
04-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.7,21,66,297
04-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.6,21.9,147,302
13-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,21.4,124,340
17-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.3,22,101,290
20-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.2,20.1,255,699
24-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.4,20.2,238,427
27-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.3,20.3,67,264
05-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.5,20.3,177,446
05-04-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.9,21.7,144,340
05-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.3,22.5,236,499
05-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.5,20.8,246,755
15-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.3,20.7,88,366
18-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,9.1,21.5,173,596
22-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.4,22.3,111,311
25-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.3,22.9,101,468
29-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,20.7,158,363
06-01-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.3,23.1,210,413
06-05-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.9,22.8,163,567
06-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.4,20.6,59,426
06-08-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.1,21.3,115,488
06-11-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,21.8,176,416
06-12-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,9,21.3,277,592
15-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,8.1,21.5,149,888
19-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,9.3,23.5,297,685
22-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.5,22.3,150,702
26-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,22,57,401
29-06-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.4,22.8,62,198
07-03-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.3,21.7,75,398
07-10-2006,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,21.5,113,509
