Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
28-10-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,8.5,64,332,513
29-10-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,7.5,54.5,152,327
31-10-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.4,39,204,439
11-04-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.8,36.5,103,302
11-07-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.2,35.3,133,354
11-11-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,34.8,300,437
14-11-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.5,41.8,187,443
18-11-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,37.8,136,313
21-11-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,37,117,282
25-11-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,52.4,275,NA
28-11-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,35.3,117,273
12-02-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,34.8,203,345
12-05-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,35.3,148,372
12-12-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.5,35.7,115,289
16-12-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,34.3,122,382
19-12-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.2,34,109,301
23-12-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.5,33.5,149,299
26-12-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,35,170,326
30-12-2008,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.2,34.5,153,348
01-01-2008,Rajasthan,Jaipur,Chandpole,Residential,5.2,40.2,147,396
01-04-2008,Rajasthan,Jaipur,Chandpole,Residential,5.8,44.3,158,390
01-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,39.7,232,473
01-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6,42.2,171,412
15-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,42.5,230,356
18-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6,40.5,143,367
22-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,41.2,190,398
28-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,41.2,192,347
29-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,61.4,267,NA
02-01-2008,Rajasthan,Jaipur,Chandpole,Residential,7.3,46.2,161,399
02-05-2008,Rajasthan,Jaipur,Chandpole,Residential,6,46.3,156,366
02-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6,45.7,141,315
02-12-2008,Rajasthan,Jaipur,Chandpole,Residential,5.7,41.8,162,530
15-02-2008,Rajasthan,Jaipur,Chandpole,Residential,6,46.5,196,449
19-02-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,45,205,493
22-02-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,46.5,169,327
26-02-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,45.7,180,397
03-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,47.5,150,373
03-07-2008,Rajasthan,Jaipur,Chandpole,Residential,6.3,41,125,369
03-11-2008,Rajasthan,Jaipur,Chandpole,Residential,7,46.2,250,487
14-03-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,41,175,473
18-03-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,39.8,132,321
21-03-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,45.5,201,367
25-03-2008,Rajasthan,Jaipur,Chandpole,Residential,6.3,42.8,132,348
28-03-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,45.5,332,512
04-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,40.7,204,409
04-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,45.2,149,347
04-08-2008,Rajasthan,Jaipur,Chandpole,Residential,7,44,166,568
04-11-2008,Rajasthan,Jaipur,Chandpole,Residential,7.2,41.3,128,395
15-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,44.2,190,492
18-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6,40.3,163,540
22-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,48.8,197,472
25-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,39.5,115,439
29-04-2008,Rajasthan,Jaipur,Chandpole,Residential,7.2,42.3,124,450
05-02-2008,Rajasthan,Jaipur,Chandpole,Residential,7.5,47.7,157,507
05-06-2008,Rajasthan,Jaipur,Chandpole,Residential,6.6,41.4,190,563
05-09-2008,Rajasthan,Jaipur,Chandpole,Residential,7.8,49.2,211,477
13-05-2008,Rajasthan,Jaipur,Chandpole,Residential,NA,NA,218,532
16-05-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,38.8,212,533
20-05-2008,Rajasthan,Jaipur,Chandpole,Residential,7,39,294,535
23-05-2008,Rajasthan,Jaipur,Chandpole,Residential,7.3,46.2,286,568
27-05-2008,Rajasthan,Jaipur,Chandpole,Residential,7,45.8,199,394
30-05-2008,Rajasthan,Jaipur,Chandpole,Residential,7.3,48.7,168,438
06-03-2008,Rajasthan,Jaipur,Chandpole,Residential,7.2,41.5,124,262
06-06-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,41.5,89,429
06-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,40.2,107,235
13-06-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,34.8,140,259
20-06-2008,Rajasthan,Jaipur,Chandpole,Residential,5.7,34.3,113,257
24-06-2008,Rajasthan,Jaipur,Chandpole,Residential,5.7,35.3,115,278
27-06-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,36,122,481
07-01-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,36.8,109,504
07-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,35.3,131,315
07-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,33.7,79,201
15-07-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,34.8,90,248
18-07-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,33.8,99,293
22-07-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,34.3,104,337
25-07-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,34.8,94,325
29-07-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,36.3,171,363
08-01-2008,Rajasthan,Jaipur,Chandpole,Residential,5.3,30.5,69,137
08-05-2008,Rajasthan,Jaipur,Chandpole,Residential,7.3,63.7,67,192
08-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,46.8,37,161
08-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6.4,41.8,60,127
15-08-2008,Rajasthan,Jaipur,Chandpole,Residential,7,49,80,280
19-08-2008,Rajasthan,Jaipur,Chandpole,Residential,7,50,64,217
22-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,43.8,88,313
26-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,40.8,103,404
29-08-2008,Rajasthan,Jaipur,Chandpole,Residential,6.6,34.2,72,231
09-02-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,36.7,92,179
09-05-2008,Rajasthan,Jaipur,Chandpole,Residential,6.3,32.2,127,336
09-09-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,40.2,162,498
09-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6.3,37.2,84,352
16-09-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,38.5,72,344
19-09-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,36.5,64,217
23-09-2008,Rajasthan,Jaipur,Chandpole,Residential,5.5,39.3,47,200
26-09-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,37.7,144,416
30-09-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,36.7,173,487
10-03-2008,Rajasthan,Jaipur,Chandpole,Residential,5.8,38.8,121,546
10-07-2008,Rajasthan,Jaipur,Chandpole,Residential,5.7,39.7,65,289
10-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.6,39,101,450
14-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,36.8,91,370
17-10-2008,Rajasthan,Jaipur,Chandpole,Residential,7,38,100,262
21-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,38,120,433
24-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,35.3,121,342
26-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,41.3,117,330
27-10-2008,Rajasthan,Jaipur,Chandpole,Residential,7.8,42,122,392
28-10-2008,Rajasthan,Jaipur,Chandpole,Residential,8.2,52,276,437
29-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.8,44.7,105,261
31-10-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,37.8,135,341
11-04-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,36.5,107,233
11-07-2008,Rajasthan,Jaipur,Chandpole,Residential,7.3,35.8,206,524
11-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,34.8,264,465
14-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,42.8,165,316
18-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,39.7,150,347
21-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,38.3,93,341
25-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6,39.5,86,385
28-11-2008,Rajasthan,Jaipur,Chandpole,Residential,6.3,37.2,119,297
12-02-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,36.7,145,378
12-05-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,36.3,108,232
12-06-2008,Rajasthan,Jaipur,Chandpole,Residential,5.7,34.5,92,234
12-09-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,37.2,194,438
12-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6,34.5,149,303
16-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6.3,36.2,147,379
19-12-2008,Rajasthan,Jaipur,Chandpole,Residential,5.8,38.8,81,509
23-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6.5,38,91,320
26-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6.2,36.5,141,352
30-12-2008,Rajasthan,Jaipur,Chandpole,Residential,6.7,37.7,126,409
01-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,21,113,193
01-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,20.8,156,271
01-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,20,101,233
14-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,18.8,65,158
17-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,19,55,197
21-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,21,60,175
24-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4,18.3,57,199
28-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4,19.5,96,210
31-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,21.2,108,257
02-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,21.2,151,255
02-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,21,55,237
02-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,21.7,76,176
14-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,21.8,77,196
18-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,26.5,75,222
21-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,20.3,66,255
25-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,23,89,224
28-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.2,75,237
03-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.2,84,179
03-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,25.3,185,426
03-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,28.5,76,191
03-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.4,26,66,231
13-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,23.8,65,167
17-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,23.2,57,167
20-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,21,56,194
24-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,22.7,51,163
27-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,21.7,152,251
31-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,22.7,44,171
04-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,22,39,286
04-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,21.8,48,142
04-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26.3,65,163
14-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,22.7,48,187
17-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,6,24.3,50,154
21-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,28.8,69,185
24-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,23.8,65,196
28-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,24.5,71,192
05-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,25.5,132,454
05-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,25.5,143,440
05-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.8,62,207
05-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,30,59,238
15-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,22.8,212,543
19-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,24.2,74,226
22-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,23.8,90,293
26-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,24.8,76,242
29-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.8,23.7,98,286
06-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,29.3,48,159
06-05-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,28.5,54,241
06-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,22.8,42,120
06-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,21.7,24,94
16-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,19.3,59,159
19-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,19,85,142
23-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,22,119,272
26-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,22.3,35,210
30-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,25.3,29,95
07-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,24.3,39,90
07-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26.8,51,124
07-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,18.3,24,106
14-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,25,34,84
17-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.5,38,80
21-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,24.8,47,155
24-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4,22.5,62,108
28-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.5,33,103
31-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26.3,24,145
08-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,33,21,196
08-07-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,29.5,33,65
08-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,29,19,93
14-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,18.2,12,36
18-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,25,44,104
21-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,26.8,26,77
25-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,27.2,38,131
28-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,28.2,22,115
09-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.8,27.3,39,142
09-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26,36,123
09-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.8,25.8,33,75
09-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,31.3,51,131
15-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,27,28,52
18-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,23.8,32,67
22-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,23.3,31,110
25-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,22.8,29,123
29-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,22,25,106
10-02-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,20.5,71,152
10-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,23.5,74,211
10-09-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,21.7,66,134
13-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,24.5,97,223
16-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,25.8,69,153
20-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,25.8,88,193
23-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,33.3,169,333
26-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,24.5,102,218
27-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,25.2,124,242
28-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,27.2,225,331
29-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24.5,91,174
30-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,25.2,54,179
11-03-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,24.3,74,187
11-06-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,29.2,111,235
11-10-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,28.2,187,286
13-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,29.2,167,294
17-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,26.3,116,195
20-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,27.5,121,239
24-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26.2,102,214
27-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26.7,123,196
12-01-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,25.5,110,192
12-04-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5,24.3,65,125
12-08-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,26,96,205
12-11-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,29,86,145
15-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27,97,233
18-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27.3,122,275
22-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,24.8,85,192
25-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,24.8,95,184
29-12-2008,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,23.8,112,185
01-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,22.8,146,276
01-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,22.5,190,397
01-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,21.7,72,184
14-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,21,102,212
17-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,24.8,48,154
21-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,20,86,178
24-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,21.8,44,192
28-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,22.5,104,272
31-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,24,102,318
02-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,23.2,76,191
02-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,24.3,135,277
02-11-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,24.3,154,242
14-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,25,161,257
18-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,22.5,111,349
21-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,25,84,235
25-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,26.2,173,351
28-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,27.8,130,283
03-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,27.8,208,319
03-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,26,137,287
03-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,28.3,88,183
13-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,26.3,78,179
17-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,25.3,204,298
20-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.6,34.8,109,271
24-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,32.8,70,180
27-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,35.5,77,273
31-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,29.3,83,216
04-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,35.8,64,180
04-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,36.3,226,353
04-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,39.2,325,425
14-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,38.3,89,257
17-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,37,366,623
21-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,37.3,176,364
24-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,37.8,102,235
28-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.7,39.5,106,248
05-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.8,38,301,525
05-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,30.2,286,613
05-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,32.8,269,370
05-12-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,36.7,84,319
15-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,32.7,267,569
19-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,33,96,366
22-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,34.3,61,294
26-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,36.2,178,639
29-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,32,720,1109
06-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.6,32.2,73,310
06-05-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.6,31.4,177,397
06-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,34,40,265
06-12-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,32.5,44,192
16-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,29,37,152
17-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,32.5,162,426
19-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,26.7,91,209
23-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,30.5,150,346
26-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,32.2,147,363
30-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,31,25,247
07-03-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,29.5,90,175
07-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,32.8,78,229
07-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,26.2,37,160
14-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,32.8,92,261
17-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,30.4,84,162
21-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,32,119,250
24-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,28.3,99,219
28-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,34.2,78,153
31-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,32,18,59
08-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,34.7,53,75
08-07-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,33,38,86
08-11-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,19.5,22,78
14-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,33.5,47,120
18-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,31.7,28,143
21-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,32.2,19,65
25-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,33.3,49,146
28-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,27.3,18,69
09-01-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,29,36,139
09-04-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,34.5,37,151
09-08-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,31.2,32,53
09-11-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.4,33.6,52,118
15-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,35,74,97
18-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,30.4,49,66
22-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,29.7,30,100
25-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,28.2,40,168
29-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,35.3,25,106
10-02-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,26.7,43,120
10-06-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,24,49,238
10-09-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.6,29.8,90,240
13-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,29,54,149
16-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,30.2,60,178
20-10-2008,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,29.7,84,185
