Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
297,21-09-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,28,114,NA
297,25-09-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,28,163,NA
297,28-09-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,28,58,NA
297,10-05-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,28,94,NA
297,10-09-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,29,117,NA
297,10-12-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,28,79,NA
297,16-10-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,29,197,NA
297,19-10-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,29,189,NA
297,23-10-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,29,347,NA
297,26-10-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,30,97,NA
297,29-10-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,50,449,NA
297,30-10-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,46,384,NA
297,11-02-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,59,313,NA
297,11-03-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,11,61,365,NA
297,11-06-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,38,381,NA
297,11-09-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,43,231,NA
297,13-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,44,228,NA
297,16-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,44,285,NA
297,20-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,46,413,NA
297,23-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,46,591,NA
297,27-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,47,318,NA
297,30-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,54,302,NA
297,12-04-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,54,261,NA
297,12-07-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,7,39,245,NA
297,12-11-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,54,436,NA
297,14-12-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,54,556,NA
297,18-12-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,54,321,NA
297,21-12-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,55,673,NA
297,25-12-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,55,196,NA
297,28-12-2013,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,10,53,212,NA
298,01-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,50.66666667,164.3333333,NA
298,01-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,50.78333333,156.6666667,NA
298,01-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,11,56.43333333,164,NA
298,14-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,49.01666667,199.3333333,NA
298,17-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,49.45,93,NA
298,21-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,50.98333333,124.3333333,NA
298,24-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,50.76666667,136.6666667,NA
298,28-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,51.68333333,84.66666667,NA
298,31-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,51.73333333,84.66666667,NA
298,02-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,51.43333333,206,NA
298,02-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,10,48.9,81,NA
298,02-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48.81666667,71.33333333,NA
298,14-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,47.26666667,92,NA
298,18-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,46.88333333,94.66666667,NA
298,21-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,45.11666667,81.33333333,NA
298,25-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,45.35,80.66666667,NA
298,28-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,46.18333333,74.33333333,NA
298,03-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,44.75333333,87,NA
298,03-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,42.625,85.66666667,NA
298,03-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,41.78333333,97.66666667,NA
298,14-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,41.195,102.6666667,NA
298,18-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,41.76833333,100.6666667,NA
298,21-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39.88,77.33333333,NA
298,25-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39.53333333,83.33333333,NA
298,28-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40.745,103.3333333,NA
298,04-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40.65,86.33333333,NA
298,04-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40.75,72,NA
298,04-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39.86666667,78,NA
298,04-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40.61666667,119.6666667,NA
298,15-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,41,118.3333333,NA
298,18-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,41.76666667,106,NA
298,22-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,40.15,43.66666667,NA
298,25-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,40.23333333,58.66666667,NA
298,29-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,38.4,77.66666667,NA
298,05-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,37.45,98,NA
298,05-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,38.61666667,88,NA
298,05-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,38.28333333,135.3333333,NA
298,13-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,37.66666667,154,NA
298,16-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,32.16666667,128.6666667,NA
298,20-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33.73333333,188,NA
298,23-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,35.75,125,NA
298,27-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,35.33333333,180.3333333,NA
298,30-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,36.03333333,194.3333333,NA
298,06-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,33.56666667,181.6666667,NA
298,06-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34.25,137,NA
298,06-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,36.11666667,85.33333333,NA
298,13-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34.41666667,80,NA
298,17-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34.91666667,67,NA
298,20-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34.8,122.6666667,NA
298,24-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,35.31666667,110.6666667,NA
298,27-06-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,35.21666667,105.3333333,NA
298,07-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,34.85,81,NA
298,07-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,35.01666667,64.33333333,NA
298,07-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32.16666667,73.66666667,NA
298,07-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,32.43333333,53,NA
298,15-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,32.3,85.66666667,NA
298,18-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,31.28333333,50.33333333,NA
298,22-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,30.81666667,64.66666667,NA
298,25-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,29.06666667,44.33333333,NA
298,08-01-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24.14166667,30.33333333,NA
298,08-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26.05166667,102.3333333,NA
298,08-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.355,48.66666667,NA
298,08-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,22.66,112.3333333,NA
298,19-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.71166667,51,NA
298,22-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,4,21.80666667,68.66666667,NA
298,26-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22.31333333,68.66666667,NA
298,29-08-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22.23666667,42.66666667,NA
298,09-02-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22.315,83.66666667,NA
298,09-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,26.885,88,NA
298,09-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.60166667,75.66666667,NA
298,09-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.67166667,61,NA
298,16-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.71333333,42,NA
298,19-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24.40166667,108.3333333,NA
298,23-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.83,75,NA
298,26-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24.13833333,71.66666667,NA
298,30-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22.77666667,86,NA
298,10-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22.47166667,86,NA
298,10-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,22.60666667,86,NA
298,10-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.865,83.33333333,NA
298,14-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,23.99833333,54.66666667,NA
298,17-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24.62333333,120.6666667,NA
298,21-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,5,24.61333333,126.3333333,NA
298,24-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,26.91166667,78,NA
298,28-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,6,39.16666667,99,NA
298,29-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,37.76166667,108,NA
298,31-10-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,39.81333333,124.3333333,NA
298,11-03-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,40.39833333,239,NA
298,11-04-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40.38333333,151.3333333,NA
298,11-07-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,7,40.09,173.6666667,NA
298,11-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,42.28333333,143.3333333,NA
298,14-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,42.23333333,118.3333333,NA
298,18-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,8,43.365,85,NA
298,21-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,44.26166667,284.3333333,NA
298,25-11-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,43.865,100.6666667,NA
298,12-05-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,46.29,92.33333333,NA
298,12-09-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,46.36,163,NA
298,12-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,46.26166667,136.6666667,NA
298,16-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,47.25333333,165.6666667,NA
298,19-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,46.755,158.3333333,NA
298,23-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,46.95333333,217.6666667,NA
298,26-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,46.72666667,100.6666667,NA
298,30-12-2013,Rajasthan,Jaipur,RSPCB Office,Rajasthan State Pollution Control Board,Residential,9,48.06,69,NA
408,01-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,11,53.11666667,131.3333333,NA
408,01-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,11,52.5,203,NA
408,01-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,11,53.08333333,230.3333333,NA
408,01-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,51.35,287,NA
408,15-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,35.5,158.6666667,NA
408,18-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,51.33333333,145,NA
408,22-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,52.33333333,159.3333333,NA
408,25-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,52.03333333,201.3333333,NA
408,29-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,52.61666667,136,NA
408,02-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,54.28333333,150.6666667,NA
408,02-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,9,49.73333333,124,NA
408,02-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,53.81666667,91.66666667,NA
408,02-12-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,11,54.56666667,117,NA
408,15-02-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,9,49.25,69.33333333,NA
408,19-02-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,9,49.73333333,133,NA
408,22-02-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,50.05,245,NA
408,26-02-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,35.76666667,92.33333333,NA
408,03-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,9,54.92333333,123.3333333,NA
408,03-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,50.32333333,150.3333333,NA
408,03-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,9,48.64166667,150.3333333,NA
408,03-12-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,48.64833333,221.3333333,NA
408,15-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,48.76666667,113.6666667,NA
408,19-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,47.59166667,152.3333333,NA
408,22-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,46.03166667,144.3333333,NA
408,26-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,44.52666667,166.3333333,NA
408,29-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,42.82166667,101.3333333,NA
408,04-02-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,43.3,163,NA
408,04-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,43.93333333,138.6666667,NA
408,04-12-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,42.66666667,159,NA
408,16-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,42.91666667,162.3333333,NA
408,19-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,42.88333333,180.6666667,NA
408,23-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,29.45,161.6666667,NA
408,26-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,41.96666667,112.3333333,NA
408,30-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,41.58333333,193.3333333,NA
408,05-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,37.36666667,238.3333333,NA
408,14-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,41.15,227,NA
408,17-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,41.45,189,NA
408,21-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,36.41666667,300,NA
408,24-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,37.28333333,404.3333333,NA
408,28-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,41.3,189,NA
408,06-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,36.38333333,112.6666667,NA
408,06-07-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,37.43333333,153.3333333,NA
408,06-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,6,36.81666667,116,NA
408,14-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,35.96666667,59,NA
408,18-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,6,35.71666667,143.6666667,NA
408,21-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,6,34.86666667,123.3333333,NA
408,25-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,6,34.46666667,104.6666667,NA
408,28-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,6,33.71666667,68.66666667,NA
408,07-12-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,32.56666667,95.66666667,NA
408,19-07-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,30.93333333,90.66666667,NA
408,23-07-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,33.08333333,59.33333333,NA
408,26-07-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,31,55,NA
408,30-07-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,29.81666667,39.33333333,NA
408,08-02-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,29.75,60.33333333,NA
408,08-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,28.9,49,NA
408,08-09-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,27.13333333,35.66666667,NA
408,16-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,24.23333333,63.66666667,NA
408,20-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,24.4,79.66666667,NA
408,23-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,24.16666667,79.66666667,NA
408,09-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.78166667,52.33333333,NA
408,09-06-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.20666667,173.3333333,NA
408,09-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.69833333,53.66666667,NA
408,13-09-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,27.52333333,122.6666667,NA
408,17-09-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,27.63833333,67.33333333,NA
408,20-09-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,28.045,106,NA
408,24-09-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.54,113.3333333,NA
408,27-09-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.40666667,158.6666667,NA
408,10-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.855,113.6666667,NA
408,10-04-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,27.37666667,38.66666667,NA
408,10-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,27.02333333,88.66666667,NA
408,10-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,26.89666667,63.33333333,NA
408,15-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,27.935,123.3333333,NA
408,18-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,28.12166667,147,NA
408,22-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,28.18333333,168.3333333,NA
408,25-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,5,28.715,135.6666667,NA
408,29-10-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,9,45.04333333,205.6666667,NA
408,11-01-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,51.385,211,NA
408,11-03-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,12,58.195,385.3333333,NA
408,11-05-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,49.15,229,NA
408,11-08-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,42.95,191.3333333,NA
408,11-12-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,50.87166667,97,NA
408,15-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,51.475,75,NA
408,19-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,51.58333333,180.3333333,NA
408,22-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,7,38.235,153,NA
408,26-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,51.71666667,318.6666667,NA
408,29-11-2013,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,10,52.17,225.6666667,NA
