Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
410,21-04-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,11,58,70,NA
410,25-04-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,11,58,96,NA
410,28-04-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,11,57,253,NA
410,05-02-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,10,56,108,NA
410,05-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,10,56,104,NA
410,05-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,55,112,NA
410,05-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,10,53,80,NA
410,16-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,53,184,NA
410,19-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,56,212,NA
410,23-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,51,176,NA
410,26-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,51,262,NA
410,30-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,50,164,NA
410,06-02-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,53,182,NA
410,06-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,51,160,NA
410,06-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,49,180,NA
410,13-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,48,193,NA
410,16-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,49,118,NA
410,20-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,48,271,NA
410,23-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,44,157,NA
410,27-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,45,236,NA
410,30-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,161,NA
410,07-04-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,157,NA
410,07-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,96,NA
410,07-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,43,35,NA
410,14-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,44,74,NA
410,18-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,44,99,NA
410,21-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,45,107,NA
410,25-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,48,131,NA
410,28-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,48,150,NA
410,08-01-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,47,75,NA
410,08-04-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,42,160,NA
410,08-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,39,119,NA
410,08-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,40,87,NA
410,18-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,41,93,NA
410,22-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,38,38,NA
410,25-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,37,18,NA
410,29-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,37,24,NA
410,09-01-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,32,NA
410,09-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,33,74,NA
410,09-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,35,19,NA
410,09-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,NA,NA,90,NA
410,15-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,37,46,NA
410,19-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,38,44,NA
410,22-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,39,80,NA
410,26-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,38,52,NA
410,29-09-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,40,45,NA
410,10-03-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,39,55,NA
410,10-06-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,100,NA
410,10-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,4,36,143,NA
410,13-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,4,36,30,NA
410,17-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,46,NA
410,20-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,71,NA
410,24-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,127,NA
410,27-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,130,NA
410,31-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,59,NA
410,11-03-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,41,198,NA
410,11-07-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,43,133,NA
410,11-10-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,47,130,NA
410,11-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,46,137,NA
410,11-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,47,115,NA
410,13-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,47,106,NA
410,14-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,48,165,NA
410,17-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,46,201,NA
410,21-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,46,131,NA
410,21-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,48,131,NA
410,24-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,47,166,NA
410,28-11-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,45,162,NA
410,12-01-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,47,117,NA
410,12-05-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,50,177,NA
410,12-08-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,52,229,NA
410,12-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,52,168,NA
410,15-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,11,60,53,NA
410,19-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,50,62,NA
410,22-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,51,179,NA
410,26-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,52,177,NA
410,29-12-2012,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,52,211,NA
17,01-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.85,42.2,171.67,NA
17,01-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,11.28,47,149.67,NA
17,01-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,12.43,48.75,179.67,NA
17,01-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,13.62,43.1,175.33,NA
17,16-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,14.03,45.95,169.33,NA
17,19-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,14.83,38.47,147,NA
17,23-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.65,41.57,228.33,NA
17,30-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,15.85,56.77,193.33,NA
17,02-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,13.42,54.83,228.33,NA
17,02-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,20.77,51.18,170,NA
17,02-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,24.43,47.92,179.67,NA
17,13-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,15.17,47.47,166,NA
17,15-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,14.38,31.42,99.67,NA
17,16-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,17.53,43.33,198.33,NA
17,20-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,16.9,45.58,207.33,NA
17,23-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,17.23,32.93,187,NA
17,27-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,17.27,40.6,227.33,NA
17,03-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,12.43,28.38,317.67,NA
17,03-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.95,15.9,248.67,NA
17,03-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.78,26.05,174.33,NA
17,03-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,13.53,26.42,233.33,NA
17,15-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,13.8,30.07,187,NA
17,19-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.48,30.08,283.67,NA
17,22-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.35,27.4,390.33,NA
17,26-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,13.35,39.82,359.67,NA
17,29-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.02,35.87,272,NA
17,04-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.18,25.05,308.33,NA
17,04-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.07,34.97,276.33,NA
17,04-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.92,32.2,162,NA
17,04-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8.65,31.95,171.67,NA
17,16-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.22,30.58,108,NA
17,19-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.32,36.87,228.67,NA
17,23-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.18,27.85,188.67,NA
17,26-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.22,33.63,161,NA
17,30-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.17,25.05,174,NA
17,05-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.47,30.82,237,NA
17,05-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.75,32.65,166.67,NA
17,05-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.95,31.47,130.67,NA
17,14-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.75,30.25,168,NA
17,17-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.45,24.38,265.67,NA
17,21-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.1,28.85,184,NA
17,24-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.8,20.78,178.33,NA
17,28-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.83,24.52,287.67,NA
17,31-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.43,23.03,187.67,NA
17,06-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.03,15.57,185,NA
17,06-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.17,27.55,166.33,NA
17,06-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.78,27.88,135.33,NA
17,14-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.27,16.95,250.67,NA
17,18-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.42,12.87,162.33,NA
17,21-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.12,16.05,184,NA
17,25-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.23,12.62,102,NA
17,28-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.08,16.83,103.67,NA
17,07-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.68,17.48,169,NA
17,07-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.4,36.12,109.67,NA
17,07-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.9,22.32,87.67,NA
17,07-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.1,16.67,110,NA
17,16-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.37,17.43,62.67,NA
17,19-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.68,17.15,93.67,NA
17,23-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.47,17.85,85.67,NA
17,26-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.6,19.98,111,NA
17,30-07-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.88,19.5,68.67,NA
17,08-02-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.9,17.62,72,NA
17,08-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.52,18,67.33,NA
17,08-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.7,17.38,28.5,NA
17,13-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.15,21.02,40,NA
17,16-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.32,18.62,70,NA
17,20-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.55,19.5,74,NA
17,23-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.1,18.6,69.33,NA
17,27-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.6,18.77,35,NA
17,30-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.07,18.93,63,NA
17,09-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.87,19.23,69.67,NA
17,09-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.52,14.77,57.33,NA
17,09-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.57,20.85,63.33,NA
17,13-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.85,19.7,54,NA
17,17-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.23,19.1,67,NA
17,20-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.73,20,65,NA
17,24-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.23,22.38,76.67,NA
17,27-09-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.9,20.67,71.33,NA
17,10-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,5.95,47.08,161.67,NA
17,10-04-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6,21.93,136.67,NA
17,10-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.25,27.4,205.67,NA
17,10-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.32,23.63,201.67,NA
17,15-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.42,33.55,151.67,NA
17,18-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.02,32.72,196.33,NA
17,22-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.38,35.98,242,NA
17,25-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.8,93.2,216.33,NA
17,29-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.4,36.25,258.67,NA
17,11-01-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,6.63,45.75,304,NA
17,11-05-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,7.4,52.47,331,NA
17,11-08-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8.33,45.4,199,NA
17,11-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,11.47,56.78,161.67,NA
17,15-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,11.85,58.43,187.33,NA
17,19-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8.32,45.3,245,NA
17,22-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,8.83,56.18,204,NA
17,26-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.15,54.55,221.33,NA
17,29-11-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.62,60.12,270,NA
17,12-03-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,10.75,57.27,270.33,NA
17,12-06-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,11.87,62.73,290.33,NA
17,12-10-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,13.77,63.17,228.67,NA
17,13-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,11.97,71.5,141.67,NA
17,17-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.25,50.9,216.67,NA
17,20-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.38,54.02,217.67,NA
17,24-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.68,46.35,233,NA
17,27-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.8,54.95,266.33,NA
17,31-12-2012,Rajasthan,Kota,"Regional Office, RJPB, Anantpura, Kota",Rajasthan State Pollution Control Board,Industrial Area,9.78,55.2,299.33,NA
325,01-03-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,40,184,NA
325,01-06-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,45,134,NA
325,01-10-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,42,213,NA
325,13-01-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,43,212,NA
325,17-01-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,32,144,NA
325,20-01-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,27,203,NA
325,24-01-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,42,160,NA
325,27-01-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,41,131,NA
325,31-01-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,180,NA
325,01-03-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,49,142,NA
325,02-07-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,20,123,NA
325,02-10-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,43,185,NA
325,14-02-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,34,104,NA
325,17-02-2012,Rajasthan,Kota,"Samcore Glass Ltd., Kota",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,36,169,NA
