Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
410,24-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,146,NA
410,25-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,125,NA
410,26-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,44,136,NA
410,27-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,43,96,NA
410,29-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,41,146,NA
410,31-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,43,95,NA
410,16-11-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,41,89,NA
410,12-03-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,49,387,NA
410,12-07-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,48,101,NA
410,12-10-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,51,157,NA
410,14-12-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,50,124,NA
410,17-12-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,54,193,NA
410,21-12-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,53,124,NA
410,24-12-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,50,139,NA
410,28-12-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,52,248,NA
410,31-12-2011,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,9,51,153,NA
409,01-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,38,398,NA
409,01-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,35,281,NA
409,01-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,36,165,NA
409,13-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,35,226,NA
409,17-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,37,274,NA
409,20-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,214,NA
409,24-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,36,125,NA
409,27-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,38,219,NA
409,31-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,36,276,NA
409,02-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,37,346,NA
409,02-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,37,157,NA
409,02-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,37,182,NA
409,14-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,32,126,NA
409,17-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,105,NA
409,21-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,280,NA
409,24-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,202,NA
409,28-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,247,NA
409,03-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,128,NA
409,03-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,192,NA
409,03-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,144,NA
409,14-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,154,NA
409,17-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,249,NA
409,21-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,31,143,NA
409,24-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,32,235,NA
409,28-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,31,224,NA
409,31-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,32,169,NA
409,04-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,327,NA
409,04-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,197,NA
409,14-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,288,NA
409,18-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,23,168,NA
409,21-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,329,NA
409,25-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,344,NA
409,28-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,244,NA
409,05-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,148,NA
409,05-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,181,NA
409,05-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,24,134,NA
409,05-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,29,127,NA
409,16-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,168,NA
409,19-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,35,165,NA
409,23-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,209,NA
409,26-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,198,NA
409,30-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,165,NA
409,06-02-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,143,NA
409,06-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,259,NA
409,06-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,176,NA
409,13-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,4,24,94,NA
409,16-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,3,14,101,NA
409,20-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,143,NA
409,23-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,28,60,NA
409,27-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,68,NA
409,30-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,4,23,228,NA
409,07-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,111,NA
409,07-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,145,NA
409,07-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,30,218,NA
409,18-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,75,NA
409,21-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,69,NA
409,25-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,70,NA
409,28-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,117,NA
409,08-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,34,96,NA
409,08-04-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,28,64,NA
409,08-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,35,66,NA
409,18-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,36,117,NA
409,22-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,36,157,NA
409,25-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,36,64,NA
409,29-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,36,72,NA
409,09-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,30,114,NA
409,09-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,32,58,NA
409,09-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,34,33,NA
409,09-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,33,198,NA
409,15-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,34,98,NA
409,19-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,32,112,NA
409,22-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,23,56,NA
409,26-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,107,NA
409,29-09-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,78,NA
409,10-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,85,178,NA
409,10-06-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,329,NA
409,10-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,146,NA
409,13-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,25,93,NA
409,17-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,246,NA
409,20-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,35,485,NA
409,24-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,12,62,242,NA
409,25-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,60,263,NA
409,26-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,12,64,328,NA
409,27-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,12,60,181,NA
409,31-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,59,294,NA
409,11-03-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,58,220,NA
409,11-07-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,54,176,NA
409,11-10-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,57,224,NA
409,14-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,55,148,NA
409,17-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,58,184,NA
409,21-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,58,187,NA
409,24-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,57,400,NA
409,28-11-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,53,250,NA
409,12-01-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,53,379,NA
409,12-05-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,55,277,NA
409,12-08-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,58,177,NA
409,12-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,55,250,NA
409,15-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,57,238,NA
409,19-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,58,281,NA
409,22-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,56,208,NA
409,26-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,12,62,151,NA
409,29-12-2011,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,12,62,369,NA
297,01-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,150,NA
297,01-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,274,NA
297,01-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,376,NA
297,01-12-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,220,NA
297,15-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,296,NA
297,19-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,304,NA
297,22-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,312,NA
297,26-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,318,NA
297,29-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,37,461,NA
297,02-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,388,NA
297,02-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,398,NA
297,02-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,37,189,NA
297,02-12-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,179,NA
297,16-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,167,NA
297,19-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,353,NA
297,23-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,211,NA
297,26-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,40,217,NA
297,03-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,41,246,NA
297,03-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,126,NA
297,03-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,40,142,NA
297,03-12-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,39,239,NA
297,16-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,40,261,NA
297,19-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,256,NA
297,23-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,255,NA
297,26-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,358,NA
297,30-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,208,NA
297,04-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,32,201,NA
297,04-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,285,NA
297,04-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,37,197,NA
297,13-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,169,NA
297,16-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,261,NA
297,20-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,139,NA
297,23-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,30,260,NA
297,27-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,216,NA
297,30-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,26,222,NA
297,05-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,36,139,NA
297,05-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,186,NA
297,05-11-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,147,NA
297,14-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,272,NA
297,18-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,88,NA
297,21-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,281,NA
297,25-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,176,NA
297,28-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,132,NA
297,06-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,26,73,NA
297,06-04-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,166,NA
297,06-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,30,259,NA
297,06-11-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,35,281,NA
297,18-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,169,NA
297,22-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,26,139,NA
297,25-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,30,223,NA
297,29-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,204,NA
297,07-02-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,31,175,NA
297,07-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,171,NA
297,07-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,85,NA
297,13-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,4,23,80,NA
297,16-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,132,NA
297,20-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,29,109,NA
297,23-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,30,82,NA
297,27-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,98,NA
297,30-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,98,NA
297,08-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,138,NA
297,08-06-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,111,NA
297,08-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,37,89,NA
297,13-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,83,NA
297,17-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,33,87,NA
297,20-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,33,110,NA
297,24-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,33,109,NA
297,27-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,32,168,NA
297,31-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,33,203,NA
297,09-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,30,83,NA
297,09-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,31,108,NA
297,14-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,31,59,NA
297,17-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,31,97,NA
297,21-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,32,135,NA
297,24-09-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,32,222,NA
297,10-01-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,22,62,NA
297,10-05-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,31,233,NA
297,10-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,5,32,105,NA
297,10-08-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,120,NA
297,10-12-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,153,NA
297,15-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,315,NA
297,19-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,328,NA
297,22-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,6,33,226,NA
297,24-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,47,330,NA
297,25-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,47,244,NA
297,26-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,46,173,NA
297,27-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,48,150,NA
297,29-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,44,135,NA
297,31-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,42,324,NA
297,16-11-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,48,179,NA
297,12-03-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,49,387,NA
297,12-07-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,9,55,289,NA
297,12-10-2011,Rajasthan,Jaipur,VKIA,Rajasthan State Pollution Control Board,Industrial Areas,8,47,228,NA
274,01-03-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,28,94,NA
274,01-06-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,239,NA
274,01-10-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,20,234,NA
274,13-01-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,10,19,204,NA
274,17-01-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,9,25,256,NA
274,20-01-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,20,255,NA
274,24-01-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,25,246,NA
274,27-01-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,22,244,NA
274,31-01-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,26,138,NA
274,02-03-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,25,293,NA
274,02-07-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,24,240,NA
274,02-10-2011,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,26,258,NA
