Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
16-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,8.6,52,72,169
17-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,9.8,53.3,162,255
18-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,7.2,45,186,303
20-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,43.3,56,231
23-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,41.7,119,288
27-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.8,42.2,104,278
11-03-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,41.3,84,204
11-06-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.2,40.3,123,344
11-10-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,43.2,57,221
13-11-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,44.3,92,202
17-11-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,37.8,74,143
20-11-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6.3,44,115,252
24-11-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,6,44.2,219,409
27-11-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.5,40.2,163,235
12-01-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.2,38.8,113,155
12-04-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.7,39.8,117,150
12-08-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.8,36,120,206
12-11-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.8,37.8,177,331
15-12-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,34.5,102,167
18-12-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.5,36,90,174
22-12-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,36,154,263
25-12-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.3,40.5,79,148
29-12-2009,Rajasthan,Jaipur,Ajmeri Gate,Residential,5.7,38.2,136,249
01-02-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,33.7,125,307
01-06-2009,Rajasthan,Jaipur,Chandpole,Residential,6,35.7,108,295
01-09-2009,Rajasthan,Jaipur,Chandpole,Residential,7,38.7,173,324
13-01-2009,Rajasthan,Jaipur,Chandpole,Residential,6,37.2,171,308
16-01-2009,Rajasthan,Jaipur,Chandpole,Residential,5.7,33.8,119,340
20-01-2009,Rajasthan,Jaipur,Chandpole,Residential,5.3,29,107,385
23-01-2009,Rajasthan,Jaipur,Chandpole,Residential,5.8,33.5,122,275
27-01-2009,Rajasthan,Jaipur,Chandpole,Residential,6,34.3,147,441
30-01-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,35,92,273
02-03-2009,Rajasthan,Jaipur,Chandpole,Residential,5.3,29,148,302
02-06-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,99,179,361
02-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.8,40.8,242,591
13-02-2009,Rajasthan,Jaipur,Chandpole,Residential,7.2,45.8,158,562
17-02-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,29.7,160,487
20-02-2009,Rajasthan,Jaipur,Chandpole,Residential,5.7,31.8,112,264
24-02-2009,Rajasthan,Jaipur,Chandpole,Residential,5.8,32.2,206,551
27-02-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,41.7,148,392
03-03-2009,Rajasthan,Jaipur,Chandpole,Residential,6.8,42.3,98,479
03-06-2009,Rajasthan,Jaipur,Chandpole,Residential,5.8,32.5,205,592
03-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,37.8,241,430
13-03-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,40.5,170,499
17-03-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,39.3,127,412
20-03-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,37.3,93,344
24-03-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,36.8,259,661
27-03-2009,Rajasthan,Jaipur,Chandpole,Residential,5.7,36,177,530
31-03-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,39.3,145,564
04-03-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,31.8,66,314
04-07-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,37.2,145,477
04-10-2009,Rajasthan,Jaipur,Chandpole,Residential,5.7,33.2,203,395
14-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,38.5,231,427
17-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.8,38.8,259,520
21-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,38.3,122,531
24-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,38,127,355
28-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,39.2,194,514
05-01-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,36.5,219,581
05-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,34.8,286,613
05-08-2009,Rajasthan,Jaipur,Chandpole,Residential,5.8,35.3,194,620
05-12-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,35,150,408
15-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,38.8,132,404
19-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,39.7,191,560
22-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,37,136,461
26-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6,37.5,124,426
29-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,38.3,166,380
06-02-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,40.2,137,347
06-05-2009,Rajasthan,Jaipur,Chandpole,Residential,6,37.3,69,310
06-09-2009,Rajasthan,Jaipur,Chandpole,Residential,5.7,36.5,86,359
06-12-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,37.8,117,301
16-06-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,47.7,127,395
19-06-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,43.5,245,576
23-06-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,42.5,164,662
26-06-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,40.8,118,403
07-03-2009,Rajasthan,Jaipur,Chandpole,Residential,5.3,34.5,198,509
07-07-2009,Rajasthan,Jaipur,Chandpole,Residential,5.2,34.8,247,548
07-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,37.2,155,445
14-07-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,36.5,145,425
17-07-2009,Rajasthan,Jaipur,Chandpole,Residential,5.3,36,135,320
21-07-2009,Rajasthan,Jaipur,Chandpole,Residential,5.3,33.7,110,295
24-07-2009,Rajasthan,Jaipur,Chandpole,Residential,5.7,35.2,204,465
28-07-2009,Rajasthan,Jaipur,Chandpole,Residential,6,36.3,317,763
31-07-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,37.3,261,646
08-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,37.8,314,806
08-07-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,39,149,378
08-11-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,37.5,168,461
14-08-2009,Rajasthan,Jaipur,Chandpole,Residential,4.8,28.5,43,101
18-08-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,35.2,297,477
25-08-2009,Rajasthan,Jaipur,Chandpole,Residential,5.2,35.7,254,617
28-08-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,33.2,209,416
09-01-2009,Rajasthan,Jaipur,Chandpole,Residential,6,35,197,614
09-04-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,33.8,219,443
09-08-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,33.8,147,332
09-11-2009,Rajasthan,Jaipur,Chandpole,Residential,6,38.2,124,408
15-09-2009,Rajasthan,Jaipur,Chandpole,Residential,5.3,31.7,126,348
18-09-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,38.2,119,387
22-09-2009,Rajasthan,Jaipur,Chandpole,Residential,6,38.8,228,530
25-09-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,39.8,176,514
29-09-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,42,142,372
10-02-2009,Rajasthan,Jaipur,Chandpole,Residential,5,28.8,213,343
10-06-2009,Rajasthan,Jaipur,Chandpole,Residential,4.8,30.6,209,582
15-10-2009,Rajasthan,Jaipur,Chandpole,Residential,5.5,32.5,246,535
16-10-2009,Rajasthan,Jaipur,Chandpole,Residential,8.7,61.8,215,445
17-10-2009,Rajasthan,Jaipur,Chandpole,Residential,10,62.2,342,639
18-10-2009,Rajasthan,Jaipur,Chandpole,Residential,7.5,49.3,254,476
20-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.2,47.3,276,477
23-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,45.7,289,511
27-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.3,47.7,302,567
30-10-2009,Rajasthan,Jaipur,Chandpole,Residential,7.2,58,362,596
11-03-2009,Rajasthan,Jaipur,Chandpole,Residential,8,64.2,297,467
11-06-2009,Rajasthan,Jaipur,Chandpole,Residential,8,65.2,242,665
11-10-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,56.2,330,618
13-11-2009,Rajasthan,Jaipur,Chandpole,Residential,7,53.2,98,254
17-11-2009,Rajasthan,Jaipur,Chandpole,Residential,6.5,45,132,390
20-11-2009,Rajasthan,Jaipur,Chandpole,Residential,7.2,56,275,412
24-11-2009,Rajasthan,Jaipur,Chandpole,Residential,6.8,53.8,293,592
27-11-2009,Rajasthan,Jaipur,Chandpole,Residential,4.8,38.8,337,585
12-01-2009,Rajasthan,Jaipur,Chandpole,Residential,5.8,40.7,270,580
12-04-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,47,324,644
12-08-2009,Rajasthan,Jaipur,Chandpole,Residential,6.7,44.8,353,548
12-11-2009,Rajasthan,Jaipur,Chandpole,Residential,7.2,48.3,350,689
15-12-2009,Rajasthan,Jaipur,Chandpole,Residential,6.8,44.2,384,738
18-12-2009,Rajasthan,Jaipur,Chandpole,Residential,7,47.8,332,757
22-12-2009,Rajasthan,Jaipur,Chandpole,Residential,7,49,238,441
29-12-2009,Rajasthan,Jaipur,Chandpole,Residential,7,46.7,383,852
01-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,28.2,102,220
01-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,32.7,114,193
01-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,26.7,111,161
01-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26,108,192
15-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,28.8,63,165
19-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,23.7,74,117
22-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,28,76,174
26-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.8,62,159
29-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,24.3,79,181
02-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27,77,188
02-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,22.5,67,187
02-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,24.3,95,222
02-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,25.3,62,160
16-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,27.3,60,160
19-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,27.5,89,183
23-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,28,104,242
26-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,27.2,100,249
03-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,27.2,69,252
03-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24.7,89,251
03-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,25.3,47,147
16-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24.8,57,149
19-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,28,130,312
23-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,67.7,50,235
26-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.4,22.2,82,302
30-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,25.5,79,234
04-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27.7,78,226
04-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,23.3,67,243
13-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,25.8,82,232
16-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,22.2,102,255
20-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,23.3,142,310
23-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.2,162,381
27-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,23.7,157,318
30-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23,77,242
05-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,23,106,355
05-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,25.2,108,269
05-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,24.7,185,408
14-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.5,102,244
18-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,25,91,483
21-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,26,136,428
25-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,22.3,107,419
28-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.2,77,271
06-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27.3,86,205
06-04-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,25.2,91,425
06-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,25.3,133,285
06-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,25.7,114,300
15-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.5,95,257
18-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,24,292,612
22-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,28.3,63,389
25-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,24.5,82,220
29-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24,39,134
07-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,22.8,66,224
07-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,31.3,71,158
07-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,24.8,57,117
13-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.2,33,59
16-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.3,37,87
20-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,34.5,29,86
23-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,22.8,17,41
27-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.5,61,122
30-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24,32,96
08-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,34.8,43,126
08-06-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,27.2,36,104
08-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27.8,43,125
13-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,18.5,31,86
17-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,21.5,30,61
20-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,23.2,26,113
24-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,24,46,164
27-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,25.7,28,57
31-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,24.2,30,67
09-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,30,34,84
09-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,31.2,52,99
09-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.2,25.3,18,60
14-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,26.7,33,140
17-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,27.3,44,118
21-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,25.2,68,148
24-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.5,26.8,77,216
28-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24,50,133
10-01-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,27.3,75,154
10-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,27.2,25,50
10-08-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,25.8,69,217
10-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,26.5,65,269
15-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,20.5,70,201
16-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,22,79,122
17-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.7,22.3,143,181
18-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,21,78,130
19-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,22.2,71,180
22-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,27.3,83,189
26-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,26,108,203
29-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,27.2,84,226
11-02-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.8,129,333
11-05-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.6,24.4,53,167
11-09-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,23.8,116,243
11-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,18.8,52,136
16-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,23.8,99,119
19-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,23.7,88,185
23-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,26,80,188
26-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,26,79,218
30-11-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,28.2,124,231
12-03-2009,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,29.2,85,177
12-07-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.8,23.5,103,171
12-10-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,30,124,202
14-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5.3,24.5,99,218
17-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.7,30.3,82,146
21-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,5,25.2,98,227
24-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4,28.7,70,185
28-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,29.2,96,173
31-12-2009,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,30,107,192
01-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,33.5,242,527
01-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,35.2,237,560
01-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,34.3,279,531
01-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,33.3,156,381
15-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,34.8,127,339
19-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,33.3,129,255
22-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,33.5,129,303
26-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,33.8,163,333
29-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,35,198,430
02-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7.2,40.3,187,361
02-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.6,37.4,174,534
02-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.8,39.7,230,637
02-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7,44.2,138,330
16-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,34.3,130,374
19-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.4,35.8,68,265
23-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,36,235,530
26-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,39,203,469
03-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7,45.7,214,539
03-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,43,268,637
03-09-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.7,41.2,230,400
03-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.8,41.8,212,459
16-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.7,40.3,146,341
19-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,39.5,105,229
23-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,36.8,95,339
26-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,32.3,117,243
30-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,34.4,95,273
04-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,31.3,158,511
04-09-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,32.8,63,241
13-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,36,174,402
16-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.5,43,215,507
20-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,33,239,424
23-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,23.2,148,401
27-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,33,132,315
30-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,30,70,247
05-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,32.3,200,535
05-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,35,194,367
05-11-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,35,178,488
14-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,34.8,327,469
18-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,40,260,773
21-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,39.7,146,343
25-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,35.5,510,658
28-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,34.8,479,624
06-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,38,83,349
06-04-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,39.3,305,817
06-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,39.8,140,308
06-11-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,36.5,145,409
15-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,37.7,177,643
18-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,39.8,645,929
22-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,36.2,150,653
25-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,39.5,105,191
29-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,36.5,102,205
07-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,35.7,185,396
07-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,35.7,134,328
07-09-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,36.7,162,332
13-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,36,105,208
16-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,36.8,133,213
20-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,34,71,151
23-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,34,141,230
27-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,35.5,40,165
30-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,35.8,114,239
08-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,34.2,114,249
08-06-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.6,36.2,128,197
08-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,37.2,51,121
13-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,33.8,125,237
17-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,34.2,57,154
20-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,36,43,141
24-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.2,37,84,210
27-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.4,37.8,71,189
31-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,35.8,101,193
09-03-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,33.5,132,245
09-07-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,31.8,97,295
09-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,30.8,25,59
14-09-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,31.5,128,216
10-01-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,28.8,53,146
10-05-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,28.5,112,216
10-08-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,32.7,115,317
10-09-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,31.3,196,470
10-12-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,31.7,191,368
13-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,31.8,312,784
15-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7.3,47.3,239,473
16-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7,39.7,137,291
17-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6,33.5,99,224
18-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,31.5,123,258
19-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.5,34,143,304
22-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,36.8,196,410
26-10-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,14.5,56.3,285,750
11-02-2009,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,8.2,47.5,227,364
