Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
03-05-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,40.8,97,368
03-08-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,42.2,115,374
03-12-2007,Rajasthan,Jaipur,Chandpole,Residential,4,30,68,354
15-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.3,41.5,66,289
19-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,44.5,113,449
22-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.3,30.5,73,380
26-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4,31.5,124,391
28-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.2,22.8,97,152
29-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,40.2,129,243
31-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,24.2,174,234
04-02-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,48,88,350
04-05-2007,Rajasthan,Jaipur,Chandpole,Residential,5.5,54.2,86,459
04-09-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,44.5,115,403
04-12-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,44.8,81,367
16-04-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,39.6,116,435
19-04-2007,Rajasthan,Jaipur,Chandpole,Residential,4.3,28,152,629
23-04-2007,Rajasthan,Jaipur,Chandpole,Residential,6.2,32.5,192,539
26-04-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,43.7,92,250
05-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.7,45.8,84,380
05-07-2007,Rajasthan,Jaipur,Chandpole,Residential,5,39,146,390
05-10-2007,Rajasthan,Jaipur,Chandpole,Residential,4.7,43.7,111,409
14-05-2007,Rajasthan,Jaipur,Chandpole,Residential,5.4,39.8,107,314
17-05-2007,Rajasthan,Jaipur,Chandpole,Residential,4.3,41.7,193,661
21-05-2007,Rajasthan,Jaipur,Chandpole,Residential,5,44.2,119,467
24-05-2007,Rajasthan,Jaipur,Chandpole,Residential,4.7,39.5,87,336
29-05-2007,Rajasthan,Jaipur,Chandpole,Residential,5,39.8,81,396
31-05-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,45.3,81,284
06-04-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,42.2,172,404
06-07-2007,Rajasthan,Jaipur,Chandpole,Residential,5.7,36,128,344
06-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,29.2,74,259
14-06-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,37.3,87,380
18-06-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,37.8,65,328
21-06-2007,Rajasthan,Jaipur,Chandpole,Residential,8.2,35,68,397
25-06-2007,Rajasthan,Jaipur,Chandpole,Residential,7.5,34.8,83,302
28-06-2007,Rajasthan,Jaipur,Chandpole,Residential,3.6,21.2,54,162
07-02-2007,Rajasthan,Jaipur,Chandpole,Residential,5,37.5,60,274
07-05-2007,Rajasthan,Jaipur,Chandpole,Residential,5,33.5,57,88
07-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.8,32.2,54,103
07-12-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,33.2,63,149
16-07-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,36.7,62,248
19-07-2007,Rajasthan,Jaipur,Chandpole,Residential,4.7,33.5,83,368
23-07-2007,Rajasthan,Jaipur,Chandpole,Residential,4.3,32.2,70,151
26-07-2007,Rajasthan,Jaipur,Chandpole,Residential,4.3,37.8,64,347
30-07-2007,Rajasthan,Jaipur,Chandpole,Residential,4.7,35.8,67,370
08-02-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,27.2,112,321
08-06-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,35.5,54,149
08-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,32.7,23,213
13-08-2007,Rajasthan,Jaipur,Chandpole,Residential,4.8,29.7,50,250
16-08-2007,Rajasthan,Jaipur,Chandpole,Residential,6.3,29.7,55,249
20-08-2007,Rajasthan,Jaipur,Chandpole,Residential,5.8,30.5,79,187
23-08-2007,Rajasthan,Jaipur,Chandpole,Residential,6,36.3,90,236
27-08-2007,Rajasthan,Jaipur,Chandpole,Residential,6.3,35.2,70,164
30-08-2007,Rajasthan,Jaipur,Chandpole,Residential,5,36.5,54,187
09-03-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,36,79,279
09-06-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,37.7,39,201
09-10-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,38.7,88,278
13-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.8,37.7,88,260
17-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5,36.8,100,342
20-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.7,37.2,171,386
25-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.7,37.5,99,380
28-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.7,37.2,155,387
10-02-2007,Rajasthan,Jaipur,Chandpole,Residential,5.8,36.8,195,412
10-05-2007,Rajasthan,Jaipur,Chandpole,Residential,5.8,35.7,202,441
10-09-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,36,98,237
10-12-2007,Rajasthan,Jaipur,Chandpole,Residential,5.5,36,154,383
16-10-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,34.5,168,359
19-10-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,37,148,276
26-10-2007,Rajasthan,Jaipur,Chandpole,Residential,6,37.3,158,375
30-10-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,36.8,146,290
11-02-2007,Rajasthan,Jaipur,Chandpole,Residential,5.5,36.5,185,390
11-06-2007,Rajasthan,Jaipur,Chandpole,Residential,6,37.8,211,396
11-07-2007,Rajasthan,Jaipur,Chandpole,Residential,5,36.5,218,385
11-08-2007,Rajasthan,Jaipur,Chandpole,Residential,6.3,42.7,227,392
11-09-2007,Rajasthan,Jaipur,Chandpole,Residential,13.8,54,231,430
11-10-2007,Rajasthan,Jaipur,Chandpole,Residential,6.5,43,184,331
13-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5,40.8,139,259
16-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5.5,41.8,153,299
20-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5.5,40.5,170,477
23-11-2007,Rajasthan,Jaipur,Chandpole,Residential,6,41.8,179,352
27-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5.5,40.8,229,533
30-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5.3,39.8,153,428
12-04-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,38.7,183,333
12-07-2007,Rajasthan,Jaipur,Chandpole,Residential,5,40,188,300
12-11-2007,Rajasthan,Jaipur,Chandpole,Residential,5.7,44,308,556
14-12-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,46.3,124,241
18-12-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,42.3,160,337
21-12-2007,Rajasthan,Jaipur,Chandpole,Residential,4.5,37.2,95,369
25-12-2007,Rajasthan,Jaipur,Chandpole,Residential,5.2,54.8,157,230
01-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,19,124,238
01-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.7,89,187
01-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3,13.9,150,246
15-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,14.5,97,157
18-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,18.5,93,197
22-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3,20,91,164
29-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,19.2,69,187
02-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,17.5,82,156
02-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,17.3,94,213
02-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,17,103,207
02-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,17.2,47,98
15-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,18.7,32,76
19-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,20,76,127
22-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,16.2,61,116
26-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,16.5,53,119
03-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,18,42,87
03-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,17.5,61,121
03-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,19,54,105
03-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,16.8,35,243
15-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,20.5,47,122
19-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,16.3,56,136
22-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,15.8,49,124
26-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,24.9,70,190
29-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,20.5,66,171
04-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,18.8,62,117
04-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.6,18.1,95,234
04-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3,22.6,101,203
04-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.6,16.8,56,184
16-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.6,24.1,137,395
19-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,11,80,499
23-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.4,11,143,637
26-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,23.7,81,239
30-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,22.8,93,265
05-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,NA,NA,71,338
05-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13,68,271
14-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,15.2,80,333
17-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.3,106,691
21-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,16.5,116,345
24-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,17.3,79,294
28-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,14.7,82,381
31-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,15.5,87,291
06-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,15.5,78,243
06-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,17.2,67,389
06-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.7,85,279
14-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,14.8,75,315
18-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,11.7,71,300
21-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,13.3,48,242
25-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,14.8,37,133
28-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,9,27,174
07-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.3,27,106
07-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,30.7,20,44
07-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,11.3,49,211
07-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,26.3,88,132
07-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,7.7,23,174
07-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,29.8,28,51
07-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3,14.8,50,117
13-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,7.5,31.7,95,168
16-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,16.7,28,53
19-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.8,44,126
23-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,15.8,45,116
26-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,12.3,58,109
30-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13.7,64,120
08-02-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,7.4,40,109
08-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3,7.1,45,149
08-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,2.7,6.2,23,66
13-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3,6,26,58
16-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,10.9,48,88
20-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,11.7,38,79
21-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,27.6,38,91
23-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,12.5,53,145
27-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.3,13,23,48
30-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,17.8,35,101
09-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,18.3,24,94
09-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,12.7,22,76
09-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,13.2,27,49
13-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,13.3,31,53
17-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,12.8,45,109
20-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,13,48,100
24-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,12.6,59,138
27-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,12.3,51,136
10-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,15.7,71,147
10-04-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,13.3,58,180
10-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,11.2,78,137
10-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,19,57,170
15-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,13.1,100,172
18-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,14.5,75,141
22-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,13.7,60,146
25-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,14.6,81,173
29-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,13.5,81,166
11-01-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,16.3,145,183
11-05-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,14.7,95,172
11-07-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,20.3,98,189
11-08-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,22.8,81,177
11-09-2007,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.5,108,238
11-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,5.2,23.7,79,180
11-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,24.2,61,123
19-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,16.7,89,148
22-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,18.3,84,168
26-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.5,15.2,93,176
29-11-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.3,21.7,83,244
12-03-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,20.3,90,164
12-06-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.2,21,80,146
12-10-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,15.2,144,246
13-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.8,22.2,131,214
17-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,18.8,91,172
20-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,3.7,12.3,96,200
24-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4,19.3,62,155
27-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.5,19.7,72,208
31-12-2007,Rajasthan,Jaipur,RSPCB Office,Residential,4.6,25.6,139,244
01-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,13.2,15.3,69,180
01-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,17.8,95,230
01-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,13.1,144,256
13-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,25.5,142,277
17-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,28.5,111,233
20-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.2,23.6,221,391
24-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,29,136,174
27-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,23.8,116,269
31-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,32.5,102,184
02-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,28.5,72,219
02-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,27.2,83,174
02-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,2.8,14.8,43,118
14-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.8,30.8,53,104
17-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,24.5,85,139
21-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,19.2,41,113
24-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,21.8,47,145
28-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.2,20.8,78,192
03-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,27.8,79,155
03-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,18,69,106
03-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,22,79,217
14-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,20,49,101
17-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,20.2,76,148
21-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,24.7,79,223
24-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,23.3,127,223
04-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,26.8,199,242
04-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,24.3,191,266
04-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,23.2,88,224
14-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,29.8,103,283
18-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,28.2,155,291
21-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,26.5,116,242
28-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,NA,NA,121,240
05-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,14.7,90,254
05-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,22.2,132,332
05-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.7,39.8,59,225
05-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,19.2,88,354
16-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.8,19.4,106,263
19-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,9.5,20,57,388
23-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,19.7,32,145
26-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.2,11.7,269,473
30-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,10.2,118,266
06-02-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.6,15.8,124,340
06-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,17.3,86,198
06-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,20.8,137,324
13-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,7.3,14.2,92,203
16-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,18.8,41,156
20-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,15.4,84,215
23-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.7,19,77,216
27-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,15.3,35,148
30-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,20.8,77,135
07-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,18.8,36,194
07-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,19.7,53,144
07-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,17.8,21,63
14-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,18.2,50,97
18-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,15.8,115,165
21-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,15.6,73,149
25-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,16.2,104,156
28-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,20.2,29,110
08-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,8.5,15.3,31,78
08-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,14.3,44,121
08-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,12.7,13,40
08-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,17.5,17,66
15-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,6.3,16.8,42,107
18-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,15.7,49,143
22-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,12.7,54,102
25-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,16,36,61
29-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,21.8,71,119
09-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,11.6,43,87
09-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,11.8,20,77
09-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,13.3,48,104
09-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5,12.8,44,103
15-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,24,93,172
19-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,24.2,68,199
22-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.7,23.7,34,95
24-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,21.3,22,67
27-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,23.3,47,112
10-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,23.2,72,150
10-04-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,NA,NA,93,230
10-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,15.2,83,175
10-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,19.5,43,120
15-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,19.3,82,184
18-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,21,124,304
22-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4,20,63,159
25-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,21.2,88,191
29-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,21.5,180,271
11-01-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,21.5,163,263
11-05-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,20,74,192
11-07-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,24,98,199
11-08-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,26.7,92,185
11-09-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,8.3,28,137,267
11-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,5.3,27.3,89,206
11-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.8,21.8,99,NA
15-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.5,16.5,153,207
19-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,18.3,122,234
22-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.5,20,377,473
26-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,18.6,125,249
29-11-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,38.8,282,NA
12-03-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,20.8,141,231
12-06-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,20.2,100,198
12-10-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,3.8,20.2,90,209
13-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,NA,NA,106,211
19-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.3,20.7,108,185
20-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.4,20.8,108,254
24-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,19.8,201,331
27-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,18.8,119,236
31-12-2007,Rajasthan,Jaipur,Vidyadhar Nagar,Residential,4.2,21,234,302
01-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.2,23.4,106,335
01-04-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6,19.8,152,387
01-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.1,21.9,141,336
01-11-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.7,24.4,126,341
15-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,5.9,21.8,124,354
18-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.8,25.7,176,422
22-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.4,21.7,173,403
25-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,7.6,23.8,104,274
29-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,23.5,174,385
02-01-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.9,24.5,133,522
02-05-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.6,22.5,228,444
02-08-2007,Rajasthan,Jodhpur,Basni Indl. Area,Industrial Areas,6.8,23.2,118,378
