Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
408,23-12-2014,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,59,307,NA
408,26-12-2014,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,57,169,NA
408,30-12-2014,Rajasthan,Jaipur,Chandpole,Rajasthan State Pollution Control Board,Residential,8,54,175,NA
273,01-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,28,303,NA
273,01-04-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,33,232,NA
273,01-08-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,145,NA
273,01-11-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,137,NA
273,15-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,182,NA
273,18-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,159,NA
273,22-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,197,NA
273,25-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,182,NA
273,29-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,47,109,NA
273,02-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,212,NA
273,02-05-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,30,265,NA
273,02-08-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,283,NA
273,02-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,253,NA
273,15-02-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,261,NA
273,19-02-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,313,NA
273,22-02-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,284,NA
273,26-02-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,219,NA
273,15-10-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,26,205,NA
273,18-10-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,241,NA
273,22-10-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,46,368,NA
273,25-10-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,306,NA
273,29-10-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,31,230,NA
273,11-01-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,26,204,NA
273,11-05-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,244,NA
273,11-08-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",16,43,249,NA
273,11-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,23,312,NA
273,15-11-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,28,251,NA
273,19-11-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,53,355,NA
273,22-11-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,54,326,NA
273,26-11-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,49,369,NA
273,29-11-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,32,235,NA
273,12-03-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,58,336,NA
273,12-06-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,19,284,NA
273,12-10-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,32,283,NA
273,13-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,48,259,NA
273,17-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,38,232,NA
273,20-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,215,NA
273,24-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,39,275,NA
273,27-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,63,300,NA
273,31-12-2014,Rajasthan,Jodhpur,"Sojati Gate, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,279,NA
274,01-02-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,290.3333333,NA
274,01-06-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,190.3333333,NA
274,01-09-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,7,29,225.6666667,NA
274,13-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,25,221.6666667,NA
274,16-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,125.6666667,NA
274,20-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,29,172.6666667,NA
274,23-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,29,201,NA
274,27-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,145,NA
274,30-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,262.6666667,NA
274,02-03-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,260,NA
274,02-06-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,260.3333333,NA
274,02-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,233.6666667,NA
274,13-02-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,26,244,NA
274,17-02-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,25,284.3333333,NA
274,20-02-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,291.3333333,NA
274,24-02-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,28,299,NA
274,27-02-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,30,112,NA
274,16-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,27,122,NA
274,20-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,27,142.3333333,NA
274,23-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,10,29,155,NA
274,27-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,10,68,140,NA
274,30-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,14,39,141.3333333,NA
274,11-03-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,16,19,147.3333333,NA
274,11-06-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,16,33,125.6666667,NA
274,11-10-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,9,28,174.6666667,NA
274,13-11-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,26,211.3333333,NA
274,17-11-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,37,172.3333333,NA
274,20-11-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,9,35,141.6666667,NA
274,24-11-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,32,182,NA
274,27-11-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,23,193.6666667,NA
274,12-01-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,4,48,179.6666667,NA
274,12-04-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,34,188.3333333,NA
274,12-08-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,6,29,228,NA
274,12-11-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,10,43,285.6666667,NA
274,15-12-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,5,17,219,NA
274,18-12-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,14,26,174,NA
274,22-12-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,10,46,243.6666667,NA
274,25-12-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,15,29,151,NA
274,29-12-2014,Rajasthan,Jodhpur,"Basni Industrial Area, RIICO Office, Jodhpur",Rajasthan State Pollution Control Board,Industrial Area,8,26,195.3333333,NA
376,01-03-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,165,NA
376,01-07-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,229,NA
376,01-10-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,259,NA
376,14-01-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,179,NA
376,17-01-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,212,NA
376,21-01-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,170,NA
376,24-01-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,155,NA
376,28-01-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,184,NA
376,31-01-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,234,NA
376,02-04-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,265,NA
376,02-07-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,273,NA
376,02-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,292,NA
376,14-02-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,265,NA
376,18-02-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,301,NA
376,21-02-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,27,280,NA
376,25-02-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,322,NA
376,28-02-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,103,NA
376,17-10-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,25,88,NA
376,21-10-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,31,142,NA
376,24-10-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,28,203,NA
376,28-10-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,18,116,NA
376,31-10-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,35,81,NA
376,11-04-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,17,91,NA
376,11-07-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,84,NA
376,11-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,19,99,NA
376,14-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,17,180,NA
376,18-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,88,NA
376,21-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,38,178,NA
376,25-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,39,173,NA
376,28-11-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,21,99,NA
376,12-02-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,22,176,NA
376,12-05-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,25,150,NA
376,12-09-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,24,147,NA
376,12-12-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,33,184,NA
376,16-12-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,13,126,NA
376,19-12-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,148,NA
376,23-12-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",18,36,162,NA
376,26-12-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,34,163,NA
376,30-12-2014,Rajasthan,Jodhpur,Maha Mandir Police Thane. Jodhpur.,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,25,184,NA
411,01-03-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,28,135.3333333,NA
411,01-07-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,116,NA
411,01-10-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,115,NA
411,14-01-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,145.3333333,NA
411,17-01-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,140.3333333,NA
411,21-01-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,30,346.6666667,NA
411,24-01-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,82.66666667,NA
411,28-01-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,119.6666667,NA
411,31-01-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,107.6666667,NA
411,02-04-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,143.3333333,NA
411,02-07-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,182.3333333,NA
411,02-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,176.6666667,NA
411,14-02-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,71.33333333,NA
411,18-02-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,136.3333333,NA
411,21-02-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,22,162.3333333,NA
411,25-02-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,28,110,NA
411,28-02-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,97.33333333,NA
411,17-10-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,24,215,NA
411,21-10-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,38,203.6666667,NA
411,24-10-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,302.5,NA
411,28-10-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,143.3333333,NA
411,31-10-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,37,185,NA
411,11-04-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,16,233.6666667,NA
411,11-07-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,31,137.3333333,NA
411,11-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,19,187,NA
411,14-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21,141,NA
411,18-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,53,142.3333333,NA
411,21-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,40,212.6666667,NA
411,25-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,32,206,NA
411,28-11-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,21,141.3333333,NA
411,12-02-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,41,227,NA
411,12-05-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",4,19,260.3333333,NA
411,12-09-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,24,212.3333333,NA
411,12-12-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,33,272,NA
411,16-12-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,23,156.3333333,NA
411,19-12-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,26,150,NA
411,23-12-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,24,208.3333333,NA
411,26-12-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,33,226.6666667,NA
411,30-12-2014,Rajasthan,Jodhpur,"Office of Housing Board, Chopasani Road, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,17,200,NA
412,01-02-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,27,110,NA
412,01-06-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,32,170,NA
412,01-09-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,31,138,NA
412,13-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,32,145,NA
412,16-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,29,143,NA
412,20-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,112,NA
412,23-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,31,120,NA
412,27-01-2014,Rajasthan,Jodhpur,"Shastri Nagar Police Thana, Jodhpur",Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,30,101,NA
